age,employee_turnover,business_travel_frequency,daily_rate,distance_from_home_km,education_level,education_field,remove_column,employee_id,environmental_satisfaction_level,gender,hourly_rate,job_involvement_level,job_level,job_role,job_satisfaction_level,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime_hours,percent_salary_hike,performance_rating,relationship_satisfaction_level,standard_work_hours,stock_option_level,total_years_worked,training_sessions_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,birth_year,annual_salary,remote_work
60,no,nan,1122.85,1.0,4,nan,1,1424,3.0,male,,1,3,healthcare representative,4,divorced,9069.17,23579.83,3,,no,20,4.0,3,full time,1,19.0,2,4.0,1,0,0,9069.17,1963,108830.0,no
24,yes,nan,290.04,22.0,1,nan,1,1425,4.0,male,,1,1,human resources,3,married,2342.59,6090.75,1,,no,11,,3,nan,1,1.0,2,3.0,1,0,0,2342.59,1999,,yes
40,no,travel_rarely,556.26,8.0,2,life sciences,1,1426,2.0,female,,3,2,manufacturing director,1,nan,,11681.39,2,,yes,16,3.0,2,nan,1,18.0,3,3.0,1,0,0,,1983,53914.11,yes
30,no,travel_rarely,295.29,,1,nan,1,1427,2.0,male,,3,1,research scientist,4,married,2385.0,6201.0,1,,no,12,3.0,2,nan,1,10.0,2,2.0,10,0,8,2385.0,1993,,yes
47,no,non-travel,556.26,2.0,4,marketing,1,1428,3.0,male,,3,2,sales executive,2,nan,4492.84,11681.39,7,,no,11,3.0,4,part time,1,4.0,3,1.0,1,0,0,4492.84,1976,53914.11,yes
32,yes,travel_rarely,694.88,1.0,2,nan,1,1429,1.0,male,,1,2,sales executive,2,single,5612.5,14592.5,6,,,15,3.0,2,full time,0,10.0,2,3.0,0,0,0,5612.5,1991,67350.0,no
45,no,travel_rarely,1006.57,,3,life sciences,1,1430,,female,,1,3,human resources,3,marreid,,21138.0,4,,,21,4.0,3,nan,2,9.0,2,4.0,5,0,3,,1978,97560.0,yes
34,no,nan,290.04,2.0,4,nan,1,1431,4.0,male,,4,1,research scientist,4,married,2342.59,6090.75,0,,yes,14,3.0,1,part time,3,6.0,3,3.0,5,1,2,2342.59,1989,28111.13,no
33,yes,nan,1032.49,16.0,3,nan,1,1432,1.0,female,,3,3,sales executive,1,nan,8339.32,21682.23,2,,yes,20,4.0,3,part time,0,,2,2.0,0,0,0,8339.32,1990,100071.84,yes
31,yes,travel_rarely,1032.49,16.0,4,nan,1,1433,1.0,male,,3,3,sales executive,3,married,8339.32,21682.23,2,,,13,3.0,1,nan,3,,2,3.0,1,0,0,8339.32,1992,,yes
29,no,travel_rarely,290.04,4.0,3,technical degree,1,1434,4.0,female,,2,1,research scientist,1,divorced,,6090.75,1,,,13,3.0,3,part time,1,,2,3.0,1,0,0,,1994,28111.13,yes
30,no,nan,546.21,16.0,3,nan,1,1435,3.0,male,68.28,4,2,healthcare representative,3,married,4411.67,11470.33,3,,no,16,3.0,3,part time,1,10.0,3,3.0,7,1,7,4411.67,1993,52940.0,no
38,no,travel_rarely,556.26,18.0,3,medical,1,1436,2.0,male,69.53,1,2,healthcare representative,4,married,,11681.39,3,,,16,3.0,3,part time,1,,2,3.0,1,1,0,,1985,53914.11,yes
43,yes,nan,251.44,17.0,3,technical degree,1,1437,3.0,male,31.43,2,1,research scientist,3,nan,2030.83,5280.17,9,,yes,16,3.0,4,part time,1,6.0,4,3.0,1,0,0,2030.83,1980,24370.0,no
55,no,travel_rarely,1973.98,,3,nan,1,1438,3.0,male,,2,5,research director,1,married,,41453.67,8,,no,12,3.0,2,full time,3,34.0,2,3.0,1,0,0,,1968,191324.62,no
21,yes,nan,290.04,7.0,1,marketing,1,1439,2.0,male,,3,1,sales representative,2,single,2342.59,6090.75,1,,,13,3.0,2,nan,0,,3,3.0,1,1,0,2342.59,2002,,yes
22,yes,travel_rarely,290.04,,1,medical,1,1440,3.0,female,36.25,3,1,laboratory technician,1,nan,2342.59,6090.75,1,,yes,17,3.0,3,part time,0,1.0,6,3.0,1,0,0,2342.59,2001,28111.13,yes
37,no,travel_rarely,420.02,8.0,2,other,1,1441,3.0,male,,3,2,human resources,2,divorced,,8820.5,2,,no,13,3.0,3,part time,0,19.0,4,2.0,10,4,7,,1986,40710.0,yes
42,no,travel_rarely,556.26,13.0,3,nan,1,1442,2.0,male,69.53,4,2,healthcare representative,1,married,4492.84,11681.39,5,,no,18,,3,part time,2,10.0,2,2.0,0,0,0,4492.84,1981,53914.11,no
18,no,nan,290.04,14.0,3,nan,1,1443,2.0,female,,3,1,research scientist,3,single,2342.59,6090.75,1,,,16,3.0,3,nan,0,0.0,4,1.0,0,0,0,2342.59,2005,,yes
31,yes,travel_rarely,304.98,18.0,5,human resources,1,1444,4.0,male,,4,1,human resources,1,married,2463.33,6404.67,0,,no,17,3.0,3,full time,0,2.0,4,3.0,1,0,0,2463.33,1992,29560.0,yes
36,no,travel_rarely,556.26,2.0,4,nan,1,1445,4.0,female,,3,2,research scientist,2,nan,,11681.39,4,,yes,22,4.0,4,nan,1,,2,3.0,1,0,0,,1987,53914.11,yes
32,no,travel_frequently,479.56,10.0,4,marketing,1,1446,4.0,male,59.94,3,2,sales executive,4,nan,3873.33,10070.67,8,,,13,3.0,3,part time,0,,2,4.0,0,0,0,3873.33,1991,46480.0,yes
29,no,nan,556.26,29.0,1,life sciences,1,1447,4.0,male,69.53,1,2,healthcare representative,3,divorced,,11681.39,8,,no,17,,4,part time,2,11.0,3,,7,1,6,,1994,53914.11,no
42,no,travel_rarely,290.04,8.0,3,nan,1,1448,4.0,male,,3,1,laboratory technician,3,nan,2342.59,6090.75,4,,no,13,,4,part time,0,,3,3.0,0,0,0,2342.59,1981,28111.13,yes
29,no,travel_rarely,289.3,6.0,1,nan,1,1449,4.0,male,,2,1,human resources,2,married,2336.67,6075.33,1,,no,11,3.0,4,part time,0,,3,3.0,1,0,0,2336.67,1994,28040.0,yes
29,yes,nan,251.64,24.0,2,nan,1,1450,4.0,male,,2,1,research scientist,4,nan,2032.5,5284.5,1,,yes,24,,2,part time,0,1.0,3,2.0,1,1,0,2032.5,1994,24390.0,no
28,no,travel_rarely,294.67,3.0,3,medical,1,1451,2.0,female,,3,1,sales representative,2,nan,2380.0,6188.0,1,,no,19,3.0,4,nan,1,1.0,3,3.0,1,0,0,2380.0,1995,,yes
30,yes,nan,290.04,9.0,3,nan,1,1452,2.0,male,,3,1,sales representative,4,nan,2342.59,6090.75,1,,,13,3.0,3,nan,0,,3,2.0,1,0,0,2342.59,1993,,no
22,yes,travel_rarely,290.04,7.0,1,life sciences,1,1453,4.0,male,,3,1,research scientist,2,single,2342.59,6090.75,1,,,23,4.0,1,nan,0,1.0,2,3.0,1,0,0,2342.59,2001,,yes
26,no,nan,302.61,1.0,2,life sciences,1,1454,2.0,female,,2,1,research scientist,3,nan,2444.17,6354.83,1,,yes,13,3.0,3,full time,1,1.0,3,2.0,1,1,0,2444.17,1997,29330.0,no
44,no,travel_rarely,556.26,1.0,4,nan,1,1455,2.0,male,,4,2,healthcare representative,1,nan,4492.84,11681.39,2,,,15,3.0,4,part time,1,10.0,5,3.0,2,2,2,4492.84,1979,53914.11,yes
29,yes,travel_frequently,112.56,24.0,3,technical degree,1,1456,3.0,male,14.07,4,1,sales representative,1,single,,2363.83,1,,no,17,3.0,4,part time,0,1.0,3,,1,0,0,,1994,10910.0,yes
28,yes,travel_rarely,556.26,13.0,2,marketing,1,1457,4.0,female,,3,2,sales executive,3,nan,4492.84,11681.39,3,,yes,11,3.0,4,part time,0,6.0,0,3.0,2,2,2,4492.84,1995,53914.11,yes
56,no,travel_rarely,556.26,11.0,5,nan,1,1458,4.0,female,,2,2,sales executive,1,married,4492.84,11681.39,4,,,16,3.0,3,part time,1,,3,3.0,0,0,0,4492.84,1967,53914.11,yes
39,no,travel_rarely,531.45,9.0,2,nan,1,1459,1.0,male,66.43,3,2,manufacturing director,1,married,,11160.5,1,,no,25,4.0,4,part time,1,10.0,3,3.0,10,7,9,,1984,51510.0,yes
58,no,nan,1582.77,21.0,3,nan,1,1460,4.0,female,,3,4,manager,4,nan,,33238.2,4,,yes,13,3.0,3,full time,1,,2,2.0,1,0,0,,1965,153407.07,yes
42,no,travel_rarely,556.26,12.0,4,marketing,1,1461,2.0,male,,3,2,sales executive,4,divorced,,11681.39,3,,,12,,3,part time,2,14.0,4,3.0,0,0,0,,1981,53914.11,no
27,yes,nan,295.39,22.0,3,nan,1,1462,1.0,female,,2,1,human resources,2,married,2385.83,6203.17,1,,no,12,3.0,1,full time,0,,2,3.0,1,0,0,2385.83,1996,28630.0,no
38,no,travel_rarely,294.87,1.0,3,nan,1,1463,1.0,male,,2,1,sales representative,1,single,2381.67,6192.33,4,,,14,3.0,1,nan,0,20.0,3,2.0,1,0,0,2381.67,1985,,yes
32,no,nan,556.26,5.0,4,life sciences,1,1464,4.0,male,,2,2,manufacturing director,4,nan,4492.84,11681.39,8,,no,24,4.0,2,part time,0,,1,3.0,1,0,0,4492.84,1991,53914.11,yes
31,no,nan,116.48,2.0,1,medical,1,1465,4.0,female,,1,1,laboratory technician,4,nan,94083.0,2446.17,1,,,11,3.0,3,part time,3,,4,3.0,1,0,0,94083.0,1992,11290.0,yes
25,no,travel_rarely,290.04,2.0,3,nan,1,1466,3.0,female,,3,1,human resources,2,nan,2342.59,6090.75,4,,no,14,3.0,3,part time,0,6.0,3,3.0,2,1,2,2342.59,1998,28111.13,no
40,no,nan,290.04,,4,nan,1,1467,1.0,male,36.25,3,1,laboratory technician,4,married,2342.59,6090.75,8,,no,19,3.0,3,part time,2,8.0,3,2.0,1,0,0,2342.59,1983,28111.13,yes
39,no,non-travel,2004.79,9.0,3,nan,1,1468,4.0,male,,3,5,manager,4,nan,16192.5,42100.5,2,,,13,3.0,3,full time,0,,3,2.0,6,1,3,16192.5,1984,194310.0,no
23,yes,nan,290.04,9.0,3,nan,1,1469,4.0,male,,3,1,sales representative,1,married,2342.59,6090.75,1,,no,19,3.0,1,nan,1,,3,,1,1,0,2342.59,2000,,no
35,no,travel_rarely,1032.49,26.0,4,life sciences,1,1470,3.0,female,,3,3,human resources,4,single,8339.32,21682.23,1,,yes,16,3.0,3,part time,0,,2,,9,1,7,8339.32,1988,100071.84,no
34,no,travel_rarely,238.13,7.0,2,technical degree,1,1471,2.0,male,,3,1,sales representative,3,nan,1923.33,5000.67,0,,yes,25,4.0,2,nan,1,12.0,4,3.0,11,5,7,1923.33,1989,23080.0,yes
28,no,non-travel,221.21,16.0,3,medical,1,1472,3.0,male,27.65,3,1,research scientist,3,single,,4645.33,1,,no,14,3.0,3,part time,0,5.0,3,2.0,5,1,4,,1995,21440.0,no
29,no,nan,554.36,1.0,3,life sciences,1,1473,1.0,male,69.29,3,2,healthcare representative,1,married,4477.5,11641.5,0,,no,12,3.0,1,part time,1,6.0,5,2.0,5,0,2,4477.5,1994,53730.0,no
58,yes,travel_rarely,1032.49,23.0,4,medical,1,1474,4.0,female,129.06,3,3,healthcare representative,4,married,8339.32,21682.23,1,,,12,3.0,4,part time,1,40.0,3,2.0,40,15,6,8339.32,1965,100071.84,yes
38,no,nan,1032.49,3.0,3,life sciences,1,1475,1.0,male,129.06,3,3,sales executive,3,divorced,,21682.23,0,,,12,3.0,3,part time,2,,6,2.0,16,5,13,,1985,100071.84,yes
29,no,travel_frequently,1032.49,1.0,1,nan,1,1476,2.0,female,,3,3,sales executive,4,married,,21682.23,1,,,14,3.0,4,part time,1,11.0,5,3.0,11,4,1,,1994,100071.84,yes
55,no,travel_rarely,1964.96,1.0,3,medical,1,1477,4.0,male,,3,5,manager,1,single,15870.83,41264.17,0,,,14,3.0,3,nan,0,37.0,2,3.0,36,4,13,15870.83,1968,190450.0,yes
41,no,nan,1652.34,2.0,4,nan,1,1478,4.0,male,,3,4,manager,2,nan,,34699.17,1,,,19,3.0,2,full time,0,,2,3.0,22,0,4,,1982,160150.0,yes
39,no,travel_rarely,991.82,1.0,3,nan,1,1479,3.0,male,,4,3,healthcare representative,4,nan,8010.83,20828.17,0,,no,17,,1,nan,3,19.0,5,2.0,18,3,7,8010.83,1984,,yes
38,no,nan,1187.54,15.0,2,life sciences,1,1480,3.0,male,,2,3,research director,4,nan,,24938.33,0,,,14,3.0,2,full time,1,,3,3.0,11,2,9,,1985,115100.0,yes
43,no,nan,1582.77,12.0,3,nan,1,1481,1.0,male,,2,4,research director,2,nan,12783.92,33238.2,1,,no,11,3.0,3,nan,1,,3,,25,3,9,12783.92,1980,,yes
31,no,nan,444.27,7.0,2,nan,1,1482,2.0,female,,3,2,manufacturing director,1,married,3588.33,9329.67,1,,no,12,3.0,2,part time,1,13.0,5,1.0,13,3,12,3588.33,1992,43060.0,yes
50,no,travel_rarely,1758.71,29.0,4,life sciences,1,1483,2.0,male,,2,4,manager,3,married,14205.0,36933.0,0,,no,15,3.0,2,full time,1,28.0,2,3.0,27,15,7,14205.0,1973,170460.0,yes
33,no,non-travel,290.04,8.0,1,life sciences,1,1484,2.0,female,36.25,2,1,sales representative,4,nan,2342.59,6090.75,0,,,19,3.0,4,part time,0,,2,2.0,2,2,2,2342.59,1990,28111.13,no
26,yes,nan,210.68,2.0,3,life sciences,1,1485,1.0,male,,3,1,research scientist,1,married,1701.67,4424.33,6,,,14,3.0,2,nan,1,6.0,2,3.0,3,1,2,1701.67,1997,,yes
38,no,travel_frequently,291.06,3.0,4,nan,1,1486,3.0,male,,3,1,research scientist,3,nan,2350.83,6112.17,3,,no,16,3.0,1,full time,1,8.0,2,3.0,2,2,2,2350.83,1985,28210.0,no
46,no,nan,1973.98,1.0,4,medical,1,1487,4.0,male,,3,5,research director,4,nan,15943.72,41453.67,9,,no,17,3.0,4,nan,2,23.0,0,3.0,2,2,2,15943.72,1977,191324.62,yes
21,no,nan,213.57,,1,nan,1,1488,4.0,female,26.7,2,1,research scientist,2,single,,4485.0,1,,yes,11,3.0,3,part time,0,2.0,6,4.0,2,2,2,,2002,20700.0,yes
31,no,travel_frequently,287.96,20.0,3,nan,1,1489,3.0,male,36.0,4,1,sales representative,4,married,,6047.17,0,,no,12,,1,part time,1,3.0,4,3.0,2,2,2,,1992,27910.0,no
35,no,nan,556.26,11.0,2,marketing,1,1490,4.0,male,69.53,3,2,sales executive,4,divorced,,11681.39,1,,,11,3.0,4,part time,1,5.0,3,3.0,5,0,2,,1988,53914.11,yes
34,no,nan,556.26,2.0,2,nan,1,1491,4.0,male,,3,2,manufacturing director,3,single,,11681.39,2,,no,11,3.0,4,part time,0,,3,,3,0,2,,1989,53914.11,yes
33,yes,nan,848.51,9.0,4,nan,1,1492,1.0,female,,3,2,sales executive,1,single,,17818.67,0,,,17,3.0,1,full time,0,6.0,3,3.0,5,0,3,,1990,82240.0,yes
31,yes,nan,269.29,15.0,3,medical,1,1493,3.0,male,,3,1,laboratory technician,3,nan,,5655.0,1,,no,12,3.0,3,part time,1,,5,2.0,2,2,2,,1992,26100.0,no
37,no,travel_rarely,591.29,25.0,2,nan,1,1494,3.0,female,,2,2,healthcare representative,4,nan,,12417.17,7,,no,13,3.0,3,full time,2,9.0,2,3.0,6,1,3,,1986,57310.0,no
27,no,travel_rarely,261.96,6.0,3,nan,1,1495,4.0,male,,2,1,research scientist,3,married,2115.83,5501.17,1,,no,13,,3,nan,1,4.0,0,3.0,4,2,2,2115.83,1996,,no
35,no,travel_frequently,245.14,4.0,4,other,1,1496,4.0,male,,2,1,laboratory technician,4,married,1980.0,5148.0,1,,,13,3.0,2,part time,1,2.0,2,4.0,2,2,2,1980.0,1988,23760.0,yes
56,no,nan,1973.98,4.0,4,nan,1,1497,4.0,female,246.75,3,5,manager,1,divorced,15943.72,41453.67,4,,no,13,3.0,4,full time,1,28.0,2,3.0,5,4,2,15943.72,1967,191324.62,no
45,no,nan,290.04,7.0,3,medical,1,1498,1.0,female,,3,1,research scientist,3,nan,,6090.75,4,,yes,19,3.0,3,part time,1,,2,,3,0,2,,1978,28111.13,yes
43,no,travel_rarely,365.13,2.0,3,life sciences,1,1499,2.0,male,,3,1,human resources,4,nan,2949.17,7667.83,0,,no,13,3.0,2,full time,0,,5,3.0,9,1,8,2949.17,1980,35390.0,yes
31,no,travel_rarely,564.16,29.0,4,marketing,1,1500,1.0,female,,2,2,sales executive,4,nan,,11847.33,1,,,14,3.0,1,full time,2,,3,3.0,12,5,7,,1992,54680.0,yes
35,yes,nan,599.75,27.0,3,nan,1,1501,3.0,male,74.97,3,2,sales executive,4,nan,4844.17,12594.83,1,,,18,3.0,4,full time,0,,2,3.0,10,7,7,4844.17,1988,58130.0,yes
35,no,non-travel,556.26,2.0,2,medical,1,1502,2.0,male,,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,,no,14,3.0,3,part time,1,15.0,6,3.0,7,1,7,4492.84,1988,53914.11,no
30,no,nan,997.39,,3,medical,1,1503,,female,,3,3,manufacturing director,3,single,8055.83,20945.17,9,,no,14,3.0,2,part time,0,9.0,3,3.0,7,0,2,8055.83,1993,96670.0,no
46,yes,travel_rarely,556.26,21.0,2,medical,1,1504,4.0,female,69.53,3,2,healthcare representative,2,married,4492.84,11681.39,4,,no,22,4.0,4,part time,1,13.0,2,4.0,9,3,7,4492.84,1977,53914.11,no
45,no,non-travel,531.76,,4,nan,1,1505,,female,,3,2,sales executive,3,marreid,4295.0,11167.0,4,,,22,4.0,2,nan,2,10.0,3,4.0,8,5,7,4295.0,1978,,yes
43,no,travel_frequently,585.52,2.0,4,life sciences,1,1506,1.0,male,,3,2,sales executive,4,married,4729.17,12295.83,1,,,20,4.0,3,nan,1,7.0,5,3.0,7,7,7,4729.17,1980,,no
46,yes,nan,754.62,10.0,3,life sciences,1,1507,3.0,female,,3,3,sales executive,2,nan,6095.0,15847.0,5,,,21,4.0,3,part time,3,14.0,2,3.0,8,0,7,6095.0,1977,73140.0,no
40,no,travel_rarely,1582.77,1.0,4,nan,1,1508,1.0,male,,3,4,manager,1,nan,12783.92,33238.2,2,,,11,3.0,1,full time,1,22.0,3,,19,11,16,12783.92,1983,153407.07,yes
27,no,travel_rarely,556.26,2.0,2,nan,1,1509,1.0,female,69.53,4,2,sales executive,3,single,4492.84,11681.39,0,,no,14,3.0,2,part time,0,9.0,5,2.0,8,0,7,4492.84,1996,53914.11,yes
42,no,nan,1032.49,6.0,3,medical,1,1510,3.0,male,,3,3,research director,1,married,8339.32,21682.23,9,,no,13,3.0,2,nan,1,18.0,3,4.0,13,5,7,8339.32,1981,100071.84,no
26,no,travel_frequently,290.04,6.0,3,other,1,1511,3.0,male,36.25,4,1,laboratory technician,4,married,2342.59,6090.75,0,,no,18,3.0,1,part time,1,8.0,3,3.0,7,7,7,2342.59,1997,28111.13,yes
28,no,travel_frequently,556.26,1.0,2,life sciences,1,1512,3.0,male,,2,2,sales executive,4,married,,11681.39,1,,,12,3.0,3,part time,1,7.0,2,3.0,7,0,7,,1995,53914.11,yes
31,no,travel_rarely,290.04,5.0,4,nan,1,1513,3.0,male,36.25,3,1,research scientist,4,married,,6090.75,0,,,12,3.0,3,part time,1,,4,3.0,5,0,3,,1992,28111.13,yes
31,no,travel_rarely,661.35,2.0,3,human resources,1,1514,1.0,male,82.67,2,2,human resources,1,nan,5341.67,13888.33,3,,no,12,3.0,4,full time,0,,1,3.0,2,1,0,5341.67,1992,64100.0,yes
31,no,nan,290.04,2.0,4,nan,1,1515,3.0,male,,3,1,research scientist,4,nan,,6090.75,0,,,18,3.0,2,part time,1,3.0,2,1.0,2,2,2,,1992,28111.13,yes
52,yes,nan,509.79,8.0,4,medical,1,1516,3.0,male,,2,2,research scientist,2,nan,4117.5,10705.5,2,,no,15,,1,part time,0,11.0,3,2.0,8,7,7,4117.5,1971,49410.0,no
28,yes,nan,290.04,2.0,4,medical,1,1517,1.0,male,,1,1,research scientist,4,married,2342.59,6090.75,5,,yes,13,3.0,4,part time,0,,4,2.0,3,2,2,2342.59,1995,28111.13,yes
47,no,travel_rarely,1973.98,5.0,5,nan,1,1518,4.0,male,,3,5,research director,3,married,,41453.67,4,,,11,3.0,2,full time,1,21.0,2,3.0,3,1,1,,1976,191324.62,yes
29,no,nan,410.94,9.0,5,other,1,1519,2.0,male,,2,1,laboratory technician,4,nan,,8629.83,0,,no,17,3.0,3,full time,0,4.0,2,,3,2,2,,1994,39830.0,no
37,no,nan,654.85,5.0,2,medical,1,1520,4.0,male,,3,2,manufacturing director,4,nan,5289.17,13751.83,7,,no,16,3.0,3,full time,2,8.0,2,2.0,6,0,4,5289.17,1986,63470.0,no
23,no,nan,299.62,,1,nan,1,1521,3.0,male,,3,1,research scientist,4,nan,,6292.0,1,,,12,3.0,3,full time,2,,2,2.0,4,0,2,,2000,29040.0,no
42,no,travel_rarely,278.16,2.0,1,nan,1,1522,3.0,male,34.77,3,1,human resources,3,divorced,2246.67,5841.33,0,,yes,11,3.0,3,part time,1,4.0,5,3.0,3,1,0,2246.67,1981,26960.0,yes
30,no,nan,556.26,,2,nan,1,1523,4.0,female,69.53,3,2,sales executive,3,nan,4492.84,11681.39,7,,,12,3.0,2,part time,1,4.0,2,4.0,2,2,2,4492.84,1993,53914.11,yes
21,yes,nan,224.3,1.0,1,nan,1,1524,1.0,female,,2,1,sales representative,2,single,1811.67,4710.33,1,,,11,3.0,3,part time,0,3.0,3,3.0,3,1,2,1811.67,2002,21740.0,no
57,no,travel_rarely,696.94,1.0,4,medical,1,1525,4.0,male,,3,2,healthcare representative,3,nan,5629.17,14635.83,2,,no,11,3.0,3,full time,0,,2,3.0,3,1,2,5629.17,1966,67550.0,no
21,no,nan,290.04,9.0,2,nan,1,1526,1.0,male,,3,1,sales representative,4,single,2342.59,6090.75,1,,,24,4.0,3,part time,0,3.0,3,2.0,3,2,2,2342.59,2002,28111.13,yes
31,no,travel_rarely,274.13,9.0,4,life sciences,1,1527,3.0,male,,2,1,research scientist,2,nan,2214.17,5756.83,0,,,16,3.0,4,part time,0,3.0,5,3.0,2,2,2,2214.17,1992,26570.0,no
29,no,nan,290.04,23.0,3,nan,1,1528,4.0,male,,3,1,research scientist,4,nan,,6090.75,9,,no,16,,4,part time,0,6.0,4,3.0,3,1,2,,1994,28111.13,yes
27,no,travel_rarely,290.04,1.0,2,nan,1,1529,4.0,male,,3,1,laboratory technician,2,nan,,6090.75,1,,no,11,3.0,2,part time,1,5.0,2,3.0,5,0,4,,1996,28111.13,yes
49,no,travel_rarely,1131.31,7.0,3,other,1,1530,2.0,male,,2,3,healthcare representative,3,single,,23757.5,8,,no,24,4.0,3,full time,0,,2,3.0,5,0,0,,1974,109650.0,no
36,no,travel_rarely,262.37,2.0,3,nan,1,1531,4.0,female,,3,1,research scientist,3,married,2119.17,5509.83,4,,no,13,3.0,2,nan,1,,3,3.0,2,2,2,2119.17,1987,,yes
34,yes,non-travel,547.24,,3,marketing,1,1532,1.0,male,,4,2,sales executive,4,nan,4420.0,11492.0,8,,yes,13,3.0,2,nan,0,,3,2.0,5,0,4,4420.0,1989,,yes
24,no,nan,556.26,,4,marketing,1,1533,4.0,female,,3,2,sales executive,3,divorced,4492.84,11681.39,1,,yes,12,3.0,4,part time,1,,2,4.0,5,0,3,4492.84,1999,53914.11,yes
42,no,nan,290.04,1.0,4,nan,1,1534,2.0,female,,3,1,laboratory technician,1,nan,2342.59,6090.75,3,,no,16,3.0,2,part time,1,8.0,5,3.0,5,1,2,2342.59,1981,28111.13,yes
54,no,nan,2002.21,5.0,2,medical,1,1535,1.0,male,,3,5,research director,1,married,16171.67,42046.33,4,,,11,3.0,3,nan,1,24.0,4,2.0,4,1,2,16171.67,1969,,yes
34,no,nan,674.56,4.0,4,nan,1,1536,3.0,female,,3,2,sales executive,3,married,,14165.67,9,,no,15,3.0,1,full time,1,,3,3.0,3,1,2,,1989,65380.0,yes
43,no,nan,232.97,21.0,3,nan,1,1537,4.0,male,29.12,3,1,laboratory technician,4,nan,1881.67,4892.33,7,,,20,4.0,1,part time,1,,1,3.0,3,1,2,1881.67,1980,22580.0,yes
43,no,travel_rarely,556.26,8.0,4,other,1,1538,3.0,female,,3,2,healthcare representative,3,nan,4492.84,11681.39,4,,yes,14,3.0,4,nan,0,,3,3.0,5,0,2,4492.84,1980,,yes
31,no,travel_rarely,228.84,1.0,2,nan,1,1539,4.0,male,,2,1,laboratory technician,1,married,1848.33,4805.67,1,,no,12,3.0,3,nan,1,4.0,3,,4,3,2,1848.33,1992,,yes
25,yes,travel_rarely,290.04,3.0,3,medical,1,1540,1.0,male,36.25,3,1,laboratory technician,1,married,,6090.75,5,,no,13,3.0,3,part time,1,6.0,5,,2,0,2,,1998,28111.13,yes
45,no,nan,273.83,10.0,2,life sciences,1,1541,1.0,male,,3,1,research scientist,4,married,,5750.33,3,,no,21,,4,part time,2,8.0,3,2.0,2,0,2,,1978,26540.0,yes
45,no,travel_rarely,1582.77,,2,medical,1,1542,3.0,male,,3,4,healthcare representative,4,married,12783.92,33238.2,0,,yes,14,3.0,2,full time,0,21.0,2,3.0,20,4,10,12783.92,1978,153407.07,yes
47,yes,non-travel,1032.49,29.0,4,life sciences,1,1543,1.0,male,129.06,3,3,manager,2,married,,21682.23,1,,,12,3.0,4,part time,1,,2,2.0,10,9,9,,1976,100071.84,no
35,no,nan,1032.49,,3,life sciences,1,1544,2.0,female,,4,3,manager,2,divorced,8339.32,21682.23,7,,,18,,2,nan,1,10.0,6,2.0,7,6,2,8339.32,1988,,yes
29,no,travel_frequently,556.26,2.0,2,nan,1,1545,2.0,male,69.53,3,2,sales executive,4,single,4492.84,11681.39,1,,,18,3.0,1,part time,0,,3,,10,0,9,4492.84,1994,53914.11,yes
55,no,travel_rarely,556.26,,2,technical degree,1,1546,,male,,3,2,laboratory technician,4,marreid,4492.84,11681.39,3,,,19,,4,nan,1,12.0,4,3.0,10,0,8,4492.84,1968,,yes
26,yes,travel_rarely,601.3,4.0,4,nan,1,1547,4.0,male,,2,2,sales executive,4,single,,12627.33,1,,,12,3.0,2,full time,0,,0,,8,7,4,,1997,58280.0,yes
31,no,travel_rarely,556.26,7.0,3,technical degree,1,1548,2.0,male,,4,2,sales executive,4,nan,,11681.39,4,,,11,3.0,2,part time,1,10.0,3,2.0,8,7,7,,1992,53914.11,no
43,no,travel_frequently,253.29,10.0,4,life sciences,1,1549,3.0,female,,3,1,laboratory technician,4,nan,2045.83,5319.17,0,,no,19,3.0,1,part time,0,,5,3.0,8,1,7,2045.83,1980,24550.0,no
31,no,travel_rarely,556.26,7.0,3,marketing,1,1550,4.0,male,,3,2,sales executive,4,nan,4492.84,11681.39,4,,,12,3.0,4,nan,3,13.0,3,3.0,7,1,7,4492.84,1992,,yes
32,no,nan,521.55,2.0,4,medical,1,1551,1.0,female,65.19,4,2,research scientist,4,single,,10952.5,7,,,16,3.0,3,part time,0,,0,2.0,7,0,7,,1991,50550.0,no
33,no,nan,483.06,10.0,3,nan,1,1552,2.0,male,,2,2,sales executive,4,nan,3901.67,10144.33,3,,no,14,3.0,3,nan,0,,6,2.0,7,0,1,3901.67,1990,,yes
43,no,travel_frequently,542.39,,4,life sciences,1,1553,3.0,female,,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,,no,11,,2,nan,1,9.0,3,4.0,9,0,0,4380.83,1980,,no
29,yes,travel_rarely,218.63,8.0,4,nan,1,1554,2.0,male,,1,1,laboratory technician,1,nan,1765.83,4591.17,1,,,11,3.0,4,nan,0,7.0,4,2.0,7,0,7,1765.83,1994,,yes
27,no,nan,556.26,,4,nan,1,1555,2.0,female,,3,2,sales executive,2,nan,4492.84,11681.39,1,,no,18,3.0,1,part time,1,8.0,3,3.0,8,0,7,4492.84,1996,53914.11,yes
